x,y,z
273.8083,20.4749,45.3
273.825,20.4749,42.7
273.8416,20.4749,32.6
273.8583,20.4749,17.9
273.875,20.4749,1.2
273.8917,20.4749,-14.6
273.9083,20.4749,-27.1
273.925,20.4749,-35.2
273.9417,20.4749,-39.9
273.9583,20.4749,-42.4
273.975,20.4749,-42.8
273.9916,20.4749,-41.5
274.0083,20.4749,-40.3
274.025,20.4749,-41.0
274.0417,20.4749,-43.4
274.0583,20.4749,-46.6
274.075,20.4749,-50.3
274.0916,20.4749,-54.2
274.1083,20.4749,-57.8
274.125,20.4749,-60.5
274.1417,20.4749,-62.2
274.1583,20.4749,-62.6
274.175,20.4749,-61.9
274.1917,20.4749,-60.2
274.2083,20.4749,-57.4
274.225,20.4749,-53.8
274.2416,20.4749,-49.8
274.2583,20.4749,-45.4
274.275,20.4749,-40.8
274.2917,20.4749,-36.1
274.3083,20.4749,-31.5
274.325,20.4749,-27.6
274.3416,20.4749,-24.2
274.3583,20.4749,-21.3
274.375,20.4749,-19.0
274.3917,20.4749,-17.2
274.4083,20.4749,-15.5
274.425,20.4749,-13.7
274.4417,20.4749,-11.7
274.4583,20.4749,-9.8
274.475,20.4749,-7.8
274.4916,20.4749,-5.9
274.5083,20.4749,-4.4
274.525,20.4749,-3.5
274.5417,20.4749,-2.7
274.5583,20.4749,-1.4
274.575,20.4749,-0.2
274.5916,20.4749,0.6
274.6083,20.4749,1.0
274.625,20.4749,1.0
274.6417,20.4749,0.8
274.6583,20.4749,0.4
274.675,20.4749,0.4
274.6917,20.4749,1.1
274.7083,20.4749,2.0
274.725,20.4749,2.5
274.7416,20.4749,2.7
274.7583,20.4749,2.9
274.775,20.4749,3.8
274.7917,20.4749,5.3
274.8083,20.4749,6.6
274.825,20.4749,7.3
274.8416,20.4749,7.9
274.8583,20.4749,8.8
274.875,20.4749,10.2
274.8917,20.4749,11.4
274.9083,20.4749,12.2
274.925,20.4749,12.5
274.9417,20.4749,12.9
274.9583,20.4749,13.5
274.975,20.4749,14.1
274.9916,20.4749,14.6
275.0083,20.4749,15.0
275.025,20.4749,15.6
275.0417,20.4749,16.6
275.0583,20.4749,17.7
275.075,20.4749,18.7
275.0916,20.4749,19.5
275.1083,20.4749,20.0
275.125,20.4749,20.5
275.1417,20.4749,21.2
275.1583,20.4749,22.0
275.175,20.4749,22.6
275.1917,20.4749,22.6
275.2083,20.4749,22.5
275.225,20.4749,22.9
275.2416,20.4749,23.4
275.2583,20.4749,23.4
275.275,20.4749,23.1
275.2917,20.4749,22.8
275.3083,20.4749,22.2
275.325,20.4749,21.1
275.3416,20.4749,20.1
275.3583,20.4749,19.8
275.375,20.4749,20.1
275.3917,20.4749,20.6
275.4083,20.4749,20.7
275.425,20.4749,20.4
275.4417,20.4749,19.8
275.4583,20.4749,19.0
275.475,20.4749,18.3
275.4916,20.4749,17.5
275.5083,20.4749,17.1
275.525,20.4749,16.7
275.5417,20.4749,15.6
275.5583,20.4749,13.6
275.575,20.4749,11.4
275.5916,20.4749,10.1
275.6083,20.4749,9.2
275.625,20.4749,8.1
275.6417,20.4749,6.8
275.6583,20.4749,5.5
275.675,20.4749,3.8
275.6917,20.4749,1.8
275.7083,20.4749,-0.3
275.725,20.4749,-1.8
275.7416,20.4749,-2.8
275.7583,20.4749,-3.6
275.775,20.4749,-4.2
275.7917,20.4749,-4.6
275.8083,20.4749,-4.9
275.825,20.4749,-5.4
275.8416,20.4749,-6.1
275.8583,20.4749,-7.2
275.875,20.4749,-9.0
275.8917,20.4749,-11.3
275.9083,20.4749,-13.7
275.925,20.4749,-15.7
275.9417,20.4749,-17.3
275.9583,20.4749,-18.9
275.975,20.4749,-20.0
275.9916,20.4749,-20.7
276.0083,20.4749,-21.4
268.0083,20.4592,26.8
268.025,20.4592,27.1
268.0417,20.4592,27.8
268.0583,20.4592,28.7
268.075,20.4592,29.6
268.0916,20.4592,30.2
268.1083,20.4592,30.4
268.125,20.4592,30.1
268.1417,20.4592,29.8
268.1583,20.4592,29.9
268.175,20.4592,30.2
268.1917,20.4592,30.6
268.2083,20.4592,30.9
268.225,20.4592,30.8
268.2416,20.4592,30.3
268.2583,20.4592,29.7
268.275,20.4592,28.6
268.2917,20.4592,27.2
268.3083,20.4592,25.6
268.325,20.4592,24.4
268.3416,20.4592,24.1
268.3583,20.4592,24.8
268.375,20.4592,26.1
268.3917,20.4592,27.1
268.4083,20.4592,27.6
268.425,20.4592,27.7
268.4417,20.4592,27.2
268.4583,20.4592,26.4
268.475,20.4592,25.6
268.4916,20.4592,25.2
268.5083,20.4592,24.9
268.525,20.4592,24.7
268.5417,20.4592,24.2
268.5583,20.4592,23.3
268.575,20.4592,22.2
268.5916,20.4592,21.1
268.6083,20.4592,20.1
268.625,20.4592,19.3
268.6417,20.4592,18.4
268.6583,20.4592,17.5
268.675,20.4592,16.8
268.6917,20.4592,16.3
268.7083,20.4592,16.0
268.725,20.4592,15.8
268.7416,20.4592,15.8
268.7583,20.4592,15.9
268.775,20.4592,15.7
268.7917,20.4592,15.0
268.8083,20.4592,14.0
268.825,20.4592,13.1
268.8416,20.4592,12.4
268.8583,20.4592,11.7
268.875,20.4592,11.3
268.8917,20.4592,11.1
268.9083,20.4592,11.4
268.925,20.4592,12.1
268.9417,20.4592,12.6
268.9583,20.4592,12.5
268.975,20.4592,12.7
268.9916,20.4592,13.4
269.0083,20.4592,14.0
269.025,20.4592,14.0
269.0417,20.4592,13.6
269.0583,20.4592,13.7
269.075,20.4592,13.9
269.0916,20.4592,13.7
269.1083,20.4592,13.0
269.125,20.4592,11.9
269.1417,20.4592,11.1
269.1583,20.4592,10.9
269.175,20.4592,11.1
269.1917,20.4592,11.7
269.2083,20.4592,12.1
269.225,20.4592,12.3
269.2416,20.4592,12.5
269.2583,20.4592,12.9
269.275,20.4592,13.8
269.2917,20.4592,14.9
269.3083,20.4592,16.1
269.325,20.4592,17.0
269.3416,20.4592,17.5
269.3583,20.4592,17.8
269.375,20.4592,18.4
269.3917,20.4592,20.1
269.4083,20.4592,23.4
269.425,20.4592,27.1
269.4417,20.4592,28.1
269.4583,20.4592,23.8
269.475,20.4592,15.2
269.4916,20.4592,6.4
269.5083,20.4592,1.0
269.525,20.4592,0.7
269.5417,20.4592,3.7
269.5583,20.4592,7.3
269.575,20.4592,10.2
269.5916,20.4592,12.1
269.6083,20.4592,13.4
269.625,20.4592,14.2
269.6417,20.4592,14.9
269.6583,20.4592,15.4
269.675,20.4592,16.0
269.6917,20.4592,16.5
269.7083,20.4592,16.9
269.725,20.4592,17.2
269.7416,20.4592,17.3
269.7583,20.4592,17.4
269.775,20.4592,17.3
269.7917,20.4592,17.3
269.8083,20.4592,17.2
269.825,20.4592,17.0
269.8416,20.4592,16.9
269.8583,20.4592,16.7
269.875,20.4592,16.4
269.8917,20.4592,16.1
269.9083,20.4592,15.7
269.925,20.4592,15.3
269.9417,20.4592,14.9
269.9583,20.4592,14.6
269.975,20.4592,14.3
269.9916,20.4592,14.1
270.0083,20.4592,13.9
270.025,20.4592,13.7
270.0417,20.4592,13.4
270.0583,20.4592,13.0
270.075,20.4592,12.5
270.0916,20.4592,12.0
270.1083,20.4592,11.4
270.125,20.4592,10.8
270.1417,20.4592,10.2
270.1583,20.4592,9.7
270.175,20.4592,9.3
270.1917,20.4592,8.8
270.2083,20.4592,8.2
270.225,20.4592,7.4
270.2416,20.4592,6.5
270.2583,20.4592,5.3
270.275,20.4592,3.9
270.2917,20.4592,2.5
270.3083,20.4592,1.0
270.325,20.4592,-0.3
270.3416,20.4592,-1.6
270.3583,20.4592,-2.7
270.375,20.4592,-3.7
270.3917,20.4592,-4.6
270.4083,20.4592,-5.5
270.425,20.4592,-6.5
270.4417,20.4592,-7.4
270.4583,20.4592,-8.1
270.475,20.4592,-8.7
270.4916,20.4592,-8.9
270.5083,20.4592,-8.7
270.525,20.4592,-7.9
270.5417,20.4592,-6.7
270.5583,20.4592,-5.1
270.575,20.4592,-3.3
270.5916,20.4592,-1.3
270.6083,20.4592,0.5
270.625,20.4592,2.2
270.6417,20.4592,3.8
270.6583,20.4592,5.1
270.675,20.4592,6.3
270.6917,20.4592,7.4
270.7083,20.4592,8.6
270.725,20.4592,9.8
270.7416,20.4592,11.1
270.7583,20.4592,12.3
270.775,20.4592,13.5
270.7917,20.4592,14.5
270.8083,20.4592,15.4
270.825,20.4592,16.0
270.8416,20.4592,16.4
270.8583,20.4592,16.6
270.875,20.4592,16.7
270.8917,20.4592,16.7
270.9083,20.4592,16.7
270.925,20.4592,16.6
270.9417,20.4592,16.7
270.9583,20.4592,16.7
270.975,20.4592,16.9
270.9916,20.4592,17.1
271.0083,20.4592,17.4
271.025,20.4592,17.8
271.0417,20.4592,18.3
271.0583,20.4592,18.8
271.075,20.4592,19.4
271.0916,20.4592,19.8
271.1083,20.4592,20.1
271.125,20.4592,20.3
271.1417,20.4592,20.1
271.1583,20.4592,19.8
271.175,20.4592,19.3
271.1917,20.4592,18.7
271.2083,20.4592,18.2
271.225,20.4592,17.7
271.2416,20.4592,17.3
271.2583,20.4592,16.9
271.275,20.4592,16.6
271.2917,20.4592,16.1
271.3083,20.4592,15.3
271.325,20.4592,14.3
271.3416,20.4592,13.1
271.3583,20.4592,11.8
271.375,20.4592,10.4
271.3917,20.4592,9.2
271.4083,20.4592,8.3
271.425,20.4592,7.9
271.4417,20.4592,7.8
271.4583,20.4592,8.1
271.475,20.4592,8.7
271.4916,20.4592,9.2
271.5083,20.4592,9.6
271.525,20.4592,9.8
271.5417,20.4592,9.9
271.5583,20.4592,9.7
271.575,20.4592,9.5
271.5916,20.4592,9.5
271.6083,20.4592,9.6
271.625,20.4592,10.0
271.6417,20.4592,10.7
271.6583,20.4592,11.7
271.675,20.4592,12.7
271.6917,20.4592,13.7
271.7083,20.4592,14.6
271.725,20.4592,15.3
271.7416,20.4592,15.9
271.7583,20.4592,16.5
271.775,20.4592,17.1
271.7917,20.4592,17.8
271.8083,20.4592,18.7
271.825,20.4592,19.7
271.8416,20.4592,20.9
271.8583,20.4592,22.0
271.875,20.4592,22.9
271.8917,20.4592,23.6
271.9083,20.4592,24.1
271.925,20.4592,24.3
271.9417,20.4592,24.3
271.9583,20.4592,24.4
271.975,20.4592,24.7
271.9916,20.4592,25.2
272.0083,20.4592,26.1
272.025,20.4592,27.1
272.0417,20.4592,28.4
272.0583,20.4592,29.8
272.075,20.4592,31.1
272.0916,20.4592,32.3
272.1083,20.4592,33.4
272.125,20.4592,34.3
272.1417,20.4592,35.1
272.1583,20.4592,36.0
272.175,20.4592,37.0
272.1917,20.4592,38.2
272.2083,20.4592,39.6
272.225,20.4592,41.1
272.2416,20.4592,42.7
272.2583,20.4592,44.3
272.275,20.4592,45.9
272.2917,20.4592,47.4
272.3083,20.4592,48.9
272.325,20.4592,50.5
272.3416,20.4592,52.2
272.3583,20.4592,54.1
272.375,20.4592,56.2
272.3917,20.4592,58.4
272.4083,20.4592,60.5
272.425,20.4592,62.5
272.4417,20.4592,64.1
272.4583,20.4592,65.2
272.475,20.4592,65.7
272.4916,20.4592,65.7
272.5083,20.4592,65.3
272.525,20.4592,64.8
272.5417,20.4592,64.4
272.5583,20.4592,64.3
272.575,20.4592,64.6
272.5916,20.4592,65.4
272.6083,20.4592,66.6
272.625,20.4592,68.0
272.6417,20.4592,69.3
272.6583,20.4592,70.1
272.675,20.4592,70.4
272.6917,20.4592,69.8
272.7083,20.4592,68.3
272.725,20.4592,65.8
272.7416,20.4592,62.4
272.7583,20.4592,58.4
272.775,20.4592,53.8
272.7917,20.4592,49.5
272.8083,20.4592,46.0
272.825,20.4592,43.4
272.8416,20.4592,40.4
272.8583,20.4592,35.9
272.875,20.4592,31.0
272.8917,20.4592,28.1
272.9083,20.4592,28.3
272.925,20.4592,30.9
272.9417,20.4592,33.4
272.9583,20.4592,34.3
272.975,20.4592,35.1
272.9916,20.4592,38.1
273.0083,20.4592,44.4
273.025,20.4592,53.1
273.0417,20.4592,63.2
273.0583,20.4592,73.2
273.075,20.4592,82.1
273.0916,20.4592,88.9
273.1083,20.4592,93.2
273.125,20.4592,94.9
273.1417,20.4592,93.9
273.1583,20.4592,90.3
273.175,20.4592,84.2
273.1917,20.4592,75.7
273.2083,20.4592,64.0
273.225,20.4592,49.0
273.2416,20.4592,32.6
273.2583,20.4592,17.0
273.275,20.4592,5.3
273.2917,20.4592,-1.1
273.3083,20.4592,-4.0
273.325,20.4592,-6.7
273.3416,20.4592,-10.8
273.3583,20.4592,-16.3
273.375,20.4592,-22.8
273.3917,20.4592,-30.0
273.4083,20.4592,-37.6
273.425,20.4592,-44.9
273.4417,20.4592,-51.1
273.4583,20.4592,-55.4
273.475,20.4592,-57.8
273.4916,20.4592,-58.7
273.5083,20.4592,-58.2
273.525,20.4592,-56.8
273.5417,20.4592,-54.7
273.5583,20.4592,-52.1
273.575,20.4592,-49.3
273.5916,20.4592,-46.7
273.6083,20.4592,-44.5
273.625,20.4592,-43.1
273.6417,20.4592,-41.8
273.6583,20.4592,-39.9
273.675,20.4592,-36.7
273.6917,20.4592,-31.3
273.7083,20.4592,-22.9
273.725,20.4592,-11.4
273.7416,20.4592,3.3
273.7583,20.4592,19.2
273.775,20.4592,33.4
273.7917,20.4592,42.3
273.8083,20.4592,43.8
273.825,20.4592,37.6
273.8416,20.4592,25.5
273.8583,20.4592,10.4
273.875,20.4592,-5.3
273.8917,20.4592,-19.4
273.9083,20.4592,-30.2
273.925,20.4592,-36.9
273.9417,20.4592,-40.6
273.9583,20.4592,-42.5
273.975,20.4592,-42.4
273.9916,20.4592,-40.7
274.0083,20.4592,-39.0
274.025,20.4592,-39.1
274.0417,20.4592,-41.4
274.0583,20.4592,-45.0
274.075,20.4592,-49.4
274.0916,20.4592,-53.8
274.1083,20.4592,-57.5
274.125,20.4592,-59.9
274.1417,20.4592,-61.1
274.1583,20.4592,-61.3
274.175,20.4592,-60.4
274.1917,20.4592,-58.6
274.2083,20.4592,-55.7
274.225,20.4592,-52.0
274.2416,20.4592,-47.9
274.2583,20.4592,-43.6
274.275,20.4592,-39.0
274.2917,20.4592,-34.3
274.3083,20.4592,-29.7
274.325,20.4592,-25.9
274.3416,20.4592,-22.5
274.3583,20.4592,-19.4
274.375,20.4592,-17.1
274.3917,20.4592,-15.8
274.4083,20.4592,-14.5
274.425,20.4592,-12.5
274.4417,20.4592,-10.2
274.4583,20.4592,-8.1
274.475,20.4592,-6.0
274.4916,20.4592,-3.9
274.5083,20.4592,-2.4
274.525,20.4592,-1.8
274.5417,20.4592,-1.4
274.5583,20.4592,-0.5
274.575,20.4592,0.6
274.5916,20.4592,1.2
274.6083,20.4592,1.3
274.625,20.4592,1.1
274.6417,20.4592,0.8
274.6583,20.4592,0.3
274.675,20.4592,0.2
274.6917,20.4592,0.9
274.7083,20.4592,1.8
274.725,20.4592,2.1
274.7416,20.4592,2.0
274.7583,20.4592,2.0
274.775,20.4592,2.9
274.7917,20.4592,4.6
274.8083,20.4592,6.2
274.825,20.4592,7.0
274.8416,20.4592,7.5
274.8583,20.4592,8.5
274.875,20.4592,10.0
274.8917,20.4592,11.3
274.9083,20.4592,12.1
274.925,20.4592,12.5
274.9417,20.4592,12.9
274.9583,20.4592,13.6
274.975,20.4592,14.3
274.9916,20.4592,14.7
275.0083,20.4592,15.0
275.025,20.4592,15.5
275.0417,20.4592,16.5
275.0583,20.4592,17.6
275.075,20.4592,18.5
275.0916,20.4592,18.9
275.1083,20.4592,19.2
275.125,20.4592,19.7
275.1417,20.4592,20.5
275.1583,20.4592,21.5
275.175,20.4592,22.1
275.1917,20.4592,22.3
275.2083,20.4592,22.5
275.225,20.4592,23.0
275.2416,20.4592,23.4
275.2583,20.4592,23.2
275.275,20.4592,22.6
275.2917,20.4592,21.9
275.3083,20.4592,21.1
275.325,20.4592,20.1
275.3416,20.4592,19.3
275.3583,20.4592,19.1
275.375,20.4592,19.5
275.3917,20.4592,20.0
275.4083,20.4592,20.1
275.425,20.4592,19.8
275.4417,20.4592,19.4
275.4583,20.4592,18.9
275.475,20.4592,18.4
275.4916,20.4592,17.9
275.5083,20.4592,17.4
275.525,20.4592,17.1
275.5417,20.4592,16.2
275.5583,20.4592,14.2
275.575,20.4592,12.1
275.5916,20.4592,10.8
275.6083,20.4592,10.0
275.625,20.4592,9.1
275.6417,20.4592,7.7
275.6583,20.4592,6.1
275.675,20.4592,4.0
275.6917,20.4592,1.7
275.7083,20.4592,-0.6
275.725,20.4592,-2.3
275.7416,20.4592,-3.5
275.7583,20.4592,-4.5
275.775,20.4592,-5.5
275.7917,20.4592,-6.4
275.8083,20.4592,-7.2
275.825,20.4592,-7.8
275.8416,20.4592,-8.5
275.8583,20.4592,-9.5
275.875,20.4592,-11.0
275.8917,20.4592,-13.0
275.9083,20.4592,-15.0
275.925,20.4592,-16.7
275.9417,20.4592,-18.2
275.9583,20.4592,-19.6
275.975,20.4592,-20.4
275.9916,20.4592,-20.6
276.0083,20.4592,-20.9
268.0083,20.4436,26.3
268.025,20.4436,26.8
268.0417,20.4436,27.6
268.0583,20.4436,28.5
268.075,20.4436,29.3
268.0916,20.4436,29.7
268.1083,20.4436,29.6
268.125,20.4436,29.2
268.1417,20.4436,29.0
268.1583,20.4436,29.3
268.175,20.4436,29.8
268.1917,20.4436,30.3
268.2083,20.4436,30.4
268.225,20.4436,30.2
268.2416,20.4436,29.7
268.2583,20.4436,29.2
268.275,20.4436,28.2
268.2917,20.4436,26.9
268.3083,20.4436,25.3
268.325,20.4436,24.1
268.3416,20.4436,23.8
268.3583,20.4436,24.4
268.375,20.4436,25.6
268.3917,20.4436,26.7
268.4083,20.4436,27.3
268.425,20.4436,27.4
268.4417,20.4436,27.0
268.4583,20.4436,26.5
268.475,20.4436,25.9
268.4916,20.4436,25.6
268.5083,20.4436,25.4
268.525,20.4436,25.0
268.5417,20.4436,24.4
268.5583,20.4436,23.5
268.575,20.4436,22.3
268.5916,20.4436,21.1
268.6083,20.4436,20.0
268.625,20.4436,19.2
268.6417,20.4436,18.5
268.6583,20.4436,18.0
268.675,20.4436,17.5
268.6917,20.4436,17.1
268.7083,20.4436,16.7
268.725,20.4436,16.3
268.7416,20.4436,16.2
268.7583,20.4436,16.3
268.775,20.4436,16.2
268.7917,20.4436,15.5
268.8083,20.4436,14.5
268.825,20.4436,13.4
268.8416,20.4436,12.5
268.8583,20.4436,11.9
268.875,20.4436,11.5
268.8917,20.4436,11.7
268.9083,20.4436,12.2
268.925,20.4436,12.7
268.9417,20.4436,12.9
268.9583,20.4436,12.8
268.975,20.4436,13.1
268.9916,20.4436,13.8
269.0083,20.4436,14.4
269.025,20.4436,14.2
269.0417,20.4436,13.8
269.0583,20.4436,13.9
269.075,20.4436,14.1
269.0916,20.4436,13.9
269.1083,20.4436,13.1
269.125,20.4436,12.3
269.1417,20.4436,11.7
269.1583,20.4436,11.4
269.175,20.4436,11.4
269.1917,20.4436,11.5
269.2083,20.4436,11.7
269.225,20.4436,11.8
269.2416,20.4436,12.0
269.2583,20.4436,12.4
269.275,20.4436,13.3
269.2917,20.4436,14.5
269.3083,20.4436,15.7
269.325,20.4436,16.7
269.3416,20.4436,17.2
269.3583,20.4436,17.5
269.375,20.4436,18.1
269.3917,20.4436,19.8
269.4083,20.4436,23.1
269.425,20.4436,26.8
269.4417,20.4436,27.7
269.4583,20.4436,23.5
269.475,20.4436,15.5
269.4916,20.4436,7.5
269.5083,20.4436,2.5
269.525,20.4436,2.0
269.5417,20.4436,4.6
269.5583,20.4436,8.0
269.575,20.4436,10.7
269.5916,20.4436,12.6
269.6083,20.4436,13.8
269.625,20.4436,14.6
269.6417,20.4436,15.2
269.6583,20.4436,15.8
269.675,20.4436,16.4
269.6917,20.4436,16.9
269.7083,20.4436,17.3
269.725,20.4436,17.6
269.7416,20.4436,17.7
269.7583,20.4436,17.8
269.775,20.4436,17.9
269.7917,20.4436,17.8
269.8083,20.4436,17.8
269.825,20.4436,17.7
269.8416,20.4436,17.6
269.8583,20.4436,17.4
269.875,20.4436,17.1
269.8917,20.4436,16.7
269.9083,20.4436,16.3
269.925,20.4436,15.8
269.9417,20.4436,15.4
269.9583,20.4436,14.9
269.975,20.4436,14.6
269.9916,20.4436,14.3
270.0083,20.4436,14.0
270.025,20.4436,13.7
270.0417,20.4436,13.4
270.0583,20.4436,13.0
270.075,20.4436,12.5
270.0916,20.4436,11.9
270.1083,20.4436,11.3
270.125,20.4436,10.7
270.1417,20.4436,10.1
270.1583,20.4436,9.6
270.175,20.4436,9.1
270.1917,20.4436,8.6
270.2083,20.4436,7.9
270.225,20.4436,7.1
270.2416,20.4436,6.1
270.2583,20.4436,4.9
270.275,20.4436,3.6
270.2917,20.4436,2.3
270.3083,20.4436,0.9
270.325,20.4436,-0.4
270.3416,20.4436,-1.5
270.3583,20.4436,-2.6
270.375,20.4436,-3.5
270.3917,20.4436,-4.5
270.4083,20.4436,-5.4
270.425,20.4436,-6.4
270.4417,20.4436,-7.4
270.4583,20.4436,-8.3
270.475,20.4436,-8.9
270.4916,20.4436,-9.2
270.5083,20.4436,-9.0
270.525,20.4436,-8.3
270.5417,20.4436,-7.1
270.5583,20.4436,-5.5
270.575,20.4436,-3.5
270.5916,20.4436,-1.6
270.6083,20.4436,0.4
270.625,20.4436,2.1
270.6417,20.4436,3.6
270.6583,20.4436,4.9
270.675,20.4436,6.1
270.6917,20.4436,7.2
270.7083,20.4436,8.3
270.725,20.4436,9.5
270.7416,20.4436,10.7
270.7583,20.4436,11.9
270.775,20.4436,13.1
270.7917,20.4436,14.2
270.8083,20.4436,15.1
270.825,20.4436,15.7
270.8416,20.4436,16.1
270.8583,20.4436,16.4
270.875,20.4436,16.6
270.8917,20.4436,16.7
270.9083,20.4436,16.8
270.925,20.4436,16.9
270.9417,20.4436,17.1
270.9583,20.4436,17.3
270.975,20.4436,17.6
270.9916,20.4436,17.9
271.0083,20.4436,18.2
271.025,20.4436,18.5
271.0417,20.4436,18.9
271.0583,20.4436,19.2
271.075,20.4436,19.5
271.0916,20.4436,19.8
271.1083,20.4436,19.8
271.125,20.4436,19.8
271.1417,20.4436,19.5
271.1583,20.4436,19.1
271.175,20.4436,18.6
271.1917,20.4436,18.0
271.2083,20.4436,17.4
271.225,20.4436,16.9
271.2416,20.4436,16.5
271.2583,20.4436,16.1
271.275,20.4436,15.6
271.2917,20.4436,14.9
271.3083,20.4436,14.1
271.325,20.4436,13.1
271.3416,20.4436,11.9
271.3583,20.4436,10.6
271.375,20.4436,9.3
271.3917,20.4436,8.3
271.4083,20.4436,7.6
271.425,20.4436,7.2
271.4417,20.4436,7.3
271.4583,20.4436,7.6
271.475,20.4436,8.2
271.4916,20.4436,8.7
271.5083,20.4436,9.2
271.525,20.4436,9.5
271.5417,20.4436,9.6
271.5583,20.4436,9.5
271.575,20.4436,9.4
271.5916,20.4436,9.5
271.6083,20.4436,9.7
271.625,20.4436,10.1
271.6417,20.4436,10.9
271.6583,20.4436,11.7
271.675,20.4436,12.7
271.6917,20.4436,13.7
271.7083,20.4436,14.6
271.725,20.4436,15.4
271.7416,20.4436,16.0
271.7583,20.4436,16.7
271.775,20.4436,17.4
271.7917,20.4436,18.2
271.8083,20.4436,19.2
271.825,20.4436,20.2
271.8416,20.4436,21.3
271.8583,20.4436,22.3
271.875,20.4436,23.2
271.8917,20.4436,23.9
271.9083,20.4436,24.3
271.925,20.4436,24.5
271.9417,20.4436,24.6
271.9583,20.4436,24.8
271.975,20.4436,25.2
271.9916,20.4436,25.8
272.0083,20.4436,26.7
272.025,20.4436,27.9
272.0417,20.4436,29.2
272.0583,20.4436,30.5
272.075,20.4436,31.8
272.0916,20.4436,33.0
272.1083,20.4436,34.0
272.125,20.4436,34.9
272.1417,20.4436,35.8
272.1583,20.4436,36.7
272.175,20.4436,37.6
272.1917,20.4436,38.8
272.2083,20.4436,40.1
272.225,20.4436,41.5
272.2416,20.4436,43.1
272.2583,20.4436,44.6
272.275,20.4436,46.2
272.2917,20.4436,47.7
272.3083,20.4436,49.2
272.325,20.4436,50.9
272.3416,20.4436,52.7
272.3583,20.4436,54.6
272.375,20.4436,56.7
272.3917,20.4436,58.9
272.4083,20.4436,61.1
272.425,20.4436,63.0
272.4417,20.4436,64.5
272.4583,20.4436,65.5
272.475,20.4436,65.9
272.4916,20.4436,65.8
272.5083,20.4436,65.3
272.525,20.4436,64.7
272.5417,20.4436,64.2
272.5583,20.4436,63.9
272.575,20.4436,64.1
272.5916,20.4436,64.7
272.6083,20.4436,65.6
272.625,20.4436,66.8
272.6417,20.4436,67.8
272.6583,20.4436,68.4
272.675,20.4436,68.4
272.6917,20.4436,67.5
272.7083,20.4436,65.6
272.725,20.4436,62.7
272.7416,20.4436,59.0
272.7583,20.4436,54.8
272.775,20.4436,50.5
272.7917,20.4436,46.6
272.8083,20.4436,43.4
272.825,20.4436,40.9
272.8416,20.4436,38.0
272.8583,20.4436,33.9
272.875,20.4436,29.7
272.8917,20.4436,27.3
272.9083,20.4436,27.6
272.925,20.4436,30.1
272.9417,20.4436,32.5
272.9583,20.4436,33.9
272.975,20.4436,35.5
272.9916,20.4436,39.5
273.0083,20.4436,46.7
273.025,20.4436,56.2
273.0417,20.4436,66.7
273.0583,20.4436,76.9
273.075,20.4436,86.0
273.0916,20.4436,93.0
273.1083,20.4436,97.6
273.125,20.4436,99.2
273.1417,20.4436,97.5
273.1583,20.4436,92.1
273.175,20.4436,82.7
273.1917,20.4436,69.7
273.2083,20.4436,53.3
273.225,20.4436,36.0
273.2416,20.4436,20.4
273.2583,20.4436,8.0
273.275,20.4436,-0.3
273.2917,20.4436,-5.0
273.3083,20.4436,-8.3
273.325,20.4436,-12.4
273.3416,20.4436,-17.9
273.3583,20.4436,-24.1
273.375,20.4436,-30.5
273.3917,20.4436,-36.9
273.4083,20.4436,-43.4
273.425,20.4436,-49.5
273.4417,20.4436,-54.5
273.4583,20.4436,-57.5
273.475,20.4436,-58.8
273.4916,20.4436,-58.8
273.5083,20.4436,-57.6
273.525,20.4436,-55.6
273.5417,20.4436,-52.9
273.5583,20.4436,-50.2
273.575,20.4436,-47.5
273.5916,20.4436,-45.0
273.6083,20.4436,-43.0
273.625,20.4436,-41.4
273.6417,20.4436,-39.8
273.6583,20.4436,-37.4
273.675,20.4436,-33.1
273.6917,20.4436,-26.2
273.7083,20.4436,-16.3
273.725,20.4436,-3.5
273.7416,20.4436,11.6
273.7583,20.4436,26.7
273.775,20.4436,38.2
273.7917,20.4436,42.8
273.8083,20.4436,39.9
273.825,20.4436,30.8
273.8416,20.4436,17.7
273.8583,20.4436,3.0
273.875,20.4436,-11.2
273.8917,20.4436,-23.2
273.9083,20.4436,-32.3
273.925,20.4436,-38.0
273.9417,20.4436,-41.3
273.9583,20.4436,-42.8
273.975,20.4436,-42.3
273.9916,20.4436,-40.3
274.0083,20.4436,-38.3
274.025,20.4436,-37.9
274.0417,20.4436,-40.1
